"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests environment variable checks.","2","test_s3_enabled","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test knapsack creation, loading, and functionality.","4711","test_knapsack","tests.integration","Mon Dec 08 06:19:32 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","knapsack_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config name.","19","test_predict_nonexisting_config_name[cli1]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test when CUDA is available.","6","test_cuda_available","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestGetDeviceCapabilities","device_handler_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting config name.","19","test_predict_nonexisting_config_name[cli2]","tests.unit_test","Mon Dec 08 06:18:37 UTC 2025","passed","Mon Dec 08 06:18:37 UTC 2025","","cli_test","",""
"Test training an InstaNovo model and doing inference end-to-end.","0","test_train_model","tests.integration","Mon Dec 08 06:19:36 UTC 2025","skipped","Mon Dec 08 06:19:36 UTC 2025","","instanovoplus_model_train_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","171","test_no_data_path[args0]","tests.unit_test","Mon Dec 08 06:18:31 UTC 2025","passed","Mon Dec 08 06:18:31 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo cli with a file with a non-supported suffix.","177","test_instanovo_model_suffix[args1]","tests.unit_test","Mon Dec 08 06:18:37 UTC 2025","passed","Mon Dec 08 06:18:37 UTC 2025","","cli_test","",""
"Test residue mass.","1","test_get_mass","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","residues_test","",""
"Tests amino acid mass sum.","1","test_mass","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","174","test_instanovoplus_model[args0-.txt-\\*.ckpt, \\*.yaml, \\*.pt]","tests.unit_test","Mon Dec 08 06:18:40 UTC 2025","passed","Mon Dec 08 06:18:40 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting data path.","172","test_nonexisting_data_path[args1]","tests.unit_test","Mon Dec 08 06:18:31 UTC 2025","passed","Mon Dec 08 06:18:31 UTC 2025","","cli_test","",""
"Test CLI with different parameters.","11","test_cli_with_different_parameters[https://zenodo.org/records/17816199/files/custom.zip-custom.zip-./custom]","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","","get_zenodo_record_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","180","test_model[args0-InstaNovo]","tests.unit_test","Mon Dec 08 06:18:44 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Test spectrum data frame parquet creation and initialisation.","13","test_parquet_init","tests.unit_test.utils_test","Mon Dec 08 06:19:36 UTC 2025","passed","Mon Dec 08 06:19:36 UTC 2025","","data_handler_test","",""
"Test CLI skips download when target directory exists with matching record ID.","4","test_cli_skips_when_directory_exists","tests.scripts","Mon Dec 08 06:19:45 UTC 2025","passed","Mon Dec 08 06:19:45 UTC 2025","TestMainCommand","get_zenodo_record_test","",""
"Tests conversion of local directory to s3 output path using S3FileHandler.","3","test_s3_file_handler_convert_to_s3_output","tests.unit_test.utils_test","Mon Dec 08 06:18:29 UTC 2025","passed","Mon Dec 08 06:18:29 UTC 2025","","s3_test","",""
"Test linear warmup scheduler.","0","test_warmup_scheduler","tests.unit_test.transformer_test","Mon Dec 08 06:19:27 UTC 2025","passed","Mon Dec 08 06:19:27 UTC 2025","","train_test","",""
"Test the main command help text is displayed.","17","test_main_help[args3-Run predictions or train with only the diffusion-based InstaNovo+ model.]","tests.unit_test","Mon Dec 08 06:18:45 UTC 2025","passed","Mon Dec 08 06:18:45 UTC 2025","","cli_test","",""
"Tests novor amino acid match algorithm.","1","test_novor_match","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Tests peptide matches calculation.","1","test_get_peptide_matches","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","metrics_test","",""
"Test check_device with None config.","4","test_check_device_none_config","tests.unit_test.utils_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","TestCheckDeviceBackwardCompatibility","device_handler_test","",""
"Test incorrect file type error catching.","1","test_incorrect_file_error","tests.unit_test.scripts_test","Mon Dec 08 06:19:37 UTC 2025","passed","Mon Dec 08 06:19:37 UTC 2025","","update_ipc_format_test","",""
