"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test getting local path for missing s3 file with missing_ok=True using S3FileHandler.","4","test_s3_file_handler_get_local_path_missing_ok","tests.unit_test.utils_test","Mon Dec 08 06:22:08 UTC 2025","passed","Mon Dec 08 06:22:08 UTC 2025","","s3_test","",""
"Test the main command help text is displayed.","17","test_main_help[args2-Run predictions or train with only the transformer-based InstaNovo model.]","tests.unit_test","Mon Dec 08 06:20:51 UTC 2025","passed","Mon Dec 08 06:20:51 UTC 2025","","cli_test","",""
"Tests converting and saving an input file to a parquet file using the CLI.","53","test_convert_command","tests.unit_test.scripts_test","Mon Dec 08 06:20:50 UTC 2025","passed","Mon Dec 08 06:20:50 UTC 2025","","convert_to_sdf_test","",""
"Tests splitting of peptide.","0","test_split_peptide","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test transformer inference for parquet input.","886","test_parquet_preds","tests.unit_test.transformer_test","Mon Dec 08 06:21:58 UTC 2025","passed","Mon Dec 08 06:21:59 UTC 2025","","predict_test","",""
"Test the 'predict' command of the instanovo plus cli with a non existing file.","198","test_instanovoplus_model[args0-.pt-\\*.ckpt, \\*.yaml]","tests.unit_test","Mon Dec 08 06:21:05 UTC 2025","passed","Mon Dec 08 06:21:05 UTC 2025","","cli_test","",""
"Test that CUDA is preferred over MPS when both are available.","2","test_cuda_priority_over_mps","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestDetectDevice","device_handler_test","",""
"Test residue detokenizer.","0","test_detokenize","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","residues_test","",""
"Test knapsack beam search decoder initialisation.","4304","test_init","tests.unit_test.inference_test","Mon Dec 08 06:22:11 UTC 2025","passed","Mon Dec 08 06:22:16 UTC 2025","","knapsack_beam_search_test","",""
"Test mzxml to parquet conversion.","19","test_mzxml_to_parquet","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Test when CUDA is not available and force_cpu is False.","4","test_cuda_not_available_no_force_cpu","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestValidateAndConfigureDevice","device_handler_test","",""
"Test the 'predict' command of the instanovo_cli.","1070","test_predict_transformer_pipeline","tests.unit_test","Mon Dec 08 06:21:05 UTC 2025","passed","Mon Dec 08 06:21:06 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with a nonexisting instanovo model.","183","test_model[args2-InstaNovo]","tests.unit_test","Mon Dec 08 06:21:02 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
"Test mgf to parquet conversion with lazy loading.","13","test_mgf_to_parquet","tests.unit_test.utils_test","Mon Dec 08 06:21:52 UTC 2025","passed","Mon Dec 08 06:21:52 UTC 2025","","data_handler_test","",""
"Tests amino acid mass sum.","1","test_mass","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test full workflow on a CPU-only system.","5","test_full_workflow_cpu_only_system","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","TestIntegration","device_handler_test","",""
"Test the 'predict' command of the instanovo_cli with different input files.","1962","test_transformer_predict","tests.unit_test","Mon Dec 08 06:20:58 UTC 2025","passed","Mon Dec 08 06:21:00 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli.","1939","test_predict","tests.unit_test","Mon Dec 08 06:21:01 UTC 2025","passed","Mon Dec 08 06:21:02 UTC 2025","","cli_test","",""
"Test the 'predict' command of the instanovo_cli with no output path.","194","test_no_output_path[args2]","tests.unit_test","Mon Dec 08 06:21:00 UTC 2025","passed","Mon Dec 08 06:21:01 UTC 2025","","cli_test","",""
"Test peptide metric class initialisation.","0","test_init_metrics","tests.unit_test.utils_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","metrics_test","",""
"Test transformer inference with beam search.","898","test_preds_with_beam","tests.unit_test.transformer_test","Mon Dec 08 06:21:59 UTC 2025","passed","Mon Dec 08 06:21:59 UTC 2025","","predict_test","",""
"Test the neptune summary writer function.","5","test_neptune_summary_writer","tests.unit_test.transformer_test","Mon Dec 08 06:21:19 UTC 2025","passed","Mon Dec 08 06:21:19 UTC 2025","","train_test","",""
"Test the 'predict' command of the instanovo_cli with no data path.","178","test_no_data_path[args2]","tests.unit_test","Mon Dec 08 06:21:03 UTC 2025","passed","Mon Dec 08 06:21:03 UTC 2025","","cli_test","",""
